Property file name,key
sandbox/registration-processor-mz.properties,mosip.regproc.quality.checker.eventbus.kafka.poll.frequency
sandbox/registration-processor-mz.properties,mosip.regproc.quality.checker.eventbus.kafka.group.id
sandbox/registration-processor-mz.properties,mosip.regproc.quality.checker.message.expiry-time-limit
sandbox/registration-processor-mz.properties,mosip.regproc.osi.validator.eventbus.kafka.commit.type
sandbox/registration-processor-mz.properties,mosip.regproc.osi.validator.eventbus.kafka.max.poll.records
sandbox/registration-processor-mz.properties,mosip.regproc.osi.validator.eventbus.kafka.poll.frequency
sandbox/registration-processor-mz.properties,mosip.regproc.osi.validator.eventbus.kafka.group.id
sandbox/registration-processor-mz.properties,mosip.regproc.osi.validator.message.expiry-time-limit
sandbox/registration-processor-mz.properties,mosip.regproc.external.eventbus.kafka.commit.type
sandbox/registration-processor-mz.properties,mosip.regproc.external.eventbus.kafka.max.poll.records
sandbox/registration-processor-mz.properties,mosip.regproc.external.eventbus.kafka.poll.frequency
sandbox/registration-processor-mz.properties,mosip.regproc.external.eventbus.kafka.group.id
sandbox/registration-processor-mz.properties,mosip.regproc.external.message.expiry-time-limit
sandbox/registration-processor-mz.properties,mosip.regproc.manual.verification.eventbus.kafka.commit.type
sandbox/registration-processor-mz.properties,mosip.regproc.manual.verification.eventbus.kafka.max.poll.records
sandbox/registration-processor-mz.properties,mosip.regproc.manual.verification.eventbus.kafka.poll.frequency
sandbox/registration-processor-mz.properties,mosip.regproc.manual.verification.eventbus.kafka.group.id
sandbox/registration-processor-mz.properties,mosip.regproc.manual.verification.message.expiry-time-limit
sandbox/registration-processor-mz.properties,packetmanager.name.source.cnie
sandbox/registration-processor-mz.properties,registration.processor.queue.manual.adjudication.response
sandbox/resident-mz.properties,
sandbox/resident-mz.properties,ida.internal.otp.id
sandbox/resident-mz.properties,ida.internal.otp.version
sandbox/resident-mz.properties,resident.rid-otp.id
sandbox/resident-mz.properties,resident.rid-otp.version
